date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,fg_made_distances
1978-10-01,1978,5,REG,1978_05_PHI_BAL,nfl-toni-linhart,Toni Linhart,BAL,PHI,2,2,0,1,
1978-10-01,1978,5,REG,1978_05_PIT_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,PIT,2,2,1,1,47
1978-10-01,1978,5,REG,1978_05_PIT_NYJ,nfl-roy-gerela,Roy Gerela,PIT,NYJ,4,4,0,0,
1978-10-01,1978,5,REG,1978_05_SD_NE,nfl-nick-lowery,Nick Lowery,NE,SD,4,4,0,1,
1978-10-01,1978,5,REG,1978_05_SD_NE,nfl-rolf-benirschke,Rolf Benirschke,SD,NE,2,3,1,2,41
1978-10-01,1978,5,REG,1978_05_SEA_DEN,nfl-efren-herrera,Efren Herrera,SEA,DEN,1,1,0,1,
1978-10-01,1978,5,REG,1978_05_SEA_DEN,nfl-jim-turner-2,Jim Turner,DEN,SEA,4,4,0,0,
1978-10-01,1978,5,REG,1978_05_STL_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,STL,3,3,1,1,34
1978-10-01,1978,5,REG,1978_05_STL_MIA,nfl-jim-bakken,Jim Bakken,STL,MIA,1,1,1,3,40
1978-10-02,1978,5,REG,1978_05_DAL_WAS,nfl-rafael-septien,Rafael Septien,DAL,WAS,0,0,1,1,19
1978-10-08,1978,6,REG,1978_06_ATL_PIT,nfl-fred-steinfort,Fred Steinfort,ATL,PIT,1,1,0,2,
1978-10-08,1978,6,REG,1978_06_ATL_PIT,nfl-roy-gerela,Roy Gerela,PIT,ATL,4,4,1,1,21
1978-10-08,1978,6,REG,1978_06_BAL_STL,nfl-jim-bakken,Jim Bakken,STL,BAL,2,2,1,1,26
1978-10-08,1978,6,REG,1978_06_BAL_STL,nfl-toni-linhart,Toni Linhart,BAL,STL,3,4,1,2,35
1978-10-08,1978,6,REG,1978_06_BUF_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,BUF,6,6,1,1,38
1978-10-08,1978,6,REG,1978_06_BUF_NYJ,nfl-tom-dempsey,Tom Dempsey,BUF,NYJ,2,2,0,0,
1978-10-08,1978,6,REG,1978_06_CHI_GB,nfl-bob-thomas,Bob Thomas,CHI,GB,2,2,0,1,
1978-10-08,1978,6,REG,1978_06_CHI_GB,nfl-chester-marcol,Chester Marcol,GB,CHI,3,3,1,1,41
1978-10-08,1978,6,REG,1978_06_CLE_NO,nfl-don-cockroft,Don Cockroft,CLE,NO,3,3,1,1,40
1978-10-08,1978,6,REG,1978_06_CLE_NO,nfl-richie-szaro,Richie Szaro,NO,CLE,1,1,1,1,20
1978-10-08,1978,6,REG,1978_06_DEN_SD,nfl-jim-turner-2,Jim Turner,DEN,SD,0,0,0,1,
1978-10-08,1978,6,REG,1978_06_HOU_OAK,nfl-errol-mann,Errol Mann,OAK,HOU,3,3,0,0,
1978-10-08,1978,6,REG,1978_06_HOU_OAK,nfl-toni-fritsch,Toni Fritsch,HOU,OAK,2,2,1,1,35
1978-10-08,1978,6,REG,1978_06_MIN_SEA,nfl-efren-herrera,Efren Herrera,SEA,MIN,2,4,1,1,19
1978-10-08,1978,6,REG,1978_06_MIN_SEA,nfl-rick-danmeier,Rick Danmeier,MIN,SEA,4,4,0,1,
1978-10-08,1978,6,REG,1978_06_NYG_DAL,nfl-joe-danelo,Joe Danelo,NYG,DAL,0,0,1,1,37
1978-10-08,1978,6,REG,1978_06_NYG_DAL,nfl-rafael-septien,Rafael Septien,DAL,NYG,3,3,1,1,22
1978-10-08,1978,6,REG,1978_06_PHI_NE,nfl-david-posey,David Posey,NE,PHI,3,3,1,2,42
1978-10-08,1978,6,REG,1978_06_PHI_NE,nfl-nick-mike-mayer,Nick Mike-Mayer,PHI,NE,2,2,0,0,
1978-10-08,1978,6,REG,1978_06_SF_LA,nfl-ray-wersching,Ray Wersching,SF,LA,1,1,1,1,25
1978-10-08,1978,6,REG,1978_06_TB_KC,nfl-neil-o-donoghue,Neil O'Donoghue,TB,KC,3,4,1,1,22
1978-10-08,1978,6,REG,1978_06_WAS_DET,nfl-mark-moseley,Mark Moseley,WAS,DET,3,3,0,0,
1978-10-09,1978,6,REG,1978_06_CIN_MIA,nfl-chris-bahr,Chris Bahr,CIN,MIA,0,0,0,1,
1978-10-09,1978,6,REG,1978_06_CIN_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,CIN,3,3,0,2,
1978-10-15,1978,7,REG,1978_07_BUF_HOU,nfl-tom-dempsey,Tom Dempsey,BUF,HOU,1,1,1,1,33
1978-10-15,1978,7,REG,1978_07_BUF_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,BUF,2,2,1,2,43
1978-10-15,1978,7,REG,1978_07_DAL_STL,nfl-jim-bakken,Jim Bakken,STL,DAL,3,3,0,1,
1978-10-15,1978,7,REG,1978_07_DAL_STL,nfl-rafael-septien,Rafael Septien,DAL,STL,3,3,1,2,47
1978-10-15,1978,7,REG,1978_07_DET_ATL,nfl-benny-ricardo,Benny Ricardo,DET,ATL,0,0,0,1,
1978-10-15,1978,7,REG,1978_07_DET_ATL,nfl-tim-mazzetti,Tim Mazzetti,ATL,DET,2,2,0,0,
1978-10-15,1978,7,REG,1978_07_KC_OAK,nfl-errol-mann,Errol Mann,OAK,KC,4,4,0,1,
1978-10-15,1978,7,REG,1978_07_KC_OAK,nfl-jan-stenerud,Jan Stenerud,KC,OAK,0,1,0,0,
1978-10-15,1978,7,REG,1978_07_LA_MIN,nfl-rick-danmeier,Rick Danmeier,MIN,LA,2,2,1,1,38
1978-10-15,1978,7,REG,1978_07_MIA_SD,nfl-garo-yepremian,Garo Yepremian,MIA,SD,4,4,0,1,
1978-10-15,1978,7,REG,1978_07_MIA_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,MIA,3,3,0,0,
1978-10-15,1978,7,REG,1978_07_NE_CIN,nfl-chris-bahr,Chris Bahr,CIN,NE,0,0,1,4,52
1978-10-15,1978,7,REG,1978_07_NE_CIN,nfl-david-posey,David Posey,NE,CIN,1,1,1,1,19
1978-10-15,1978,7,REG,1978_07_NO_SF,nfl-ray-wersching,Ray Wersching,SF,NO,1,1,0,0,
1978-10-15,1978,7,REG,1978_07_NO_SF,nfl-tom-jurich,Tom Jurich,NO,SF,2,2,0,3,
1978-10-15,1978,7,REG,1978_07_NYJ_BAL,nfl-toni-linhart,Toni Linhart,BAL,NYJ,1,1,1,1,27
1978-10-15,1978,7,REG,1978_07_PIT_CLE,nfl-don-cockroft,Don Cockroft,CLE,PIT,2,2,0,0,
1978-10-15,1978,7,REG,1978_07_SEA_GB,nfl-chester-marcol,Chester Marcol,GB,SEA,6,6,1,1,22
1978-10-15,1978,7,REG,1978_07_SEA_GB,nfl-efren-herrera,Efren Herrera,SEA,GB,4,4,0,1,
1978-10-15,1978,7,REG,1978_07_TB_NYG,nfl-joe-danelo,Joe Danelo,NYG,TB,2,2,1,2,22
1978-10-15,1978,7,REG,1978_07_TB_NYG,nfl-neil-o-donoghue,Neil O'Donoghue,TB,NYG,2,2,0,2,
1978-10-15,1978,7,REG,1978_07_WAS_PHI,nfl-mark-moseley,Mark Moseley,WAS,PHI,1,1,1,3,49
1978-10-15,1978,7,REG,1978_07_WAS_PHI,nfl-nick-mike-mayer,Nick Mike-Mayer,PHI,WAS,2,2,1,2,29
1978-10-16,1978,7,REG,1978_07_CHI_DEN,nfl-bob-thomas,Bob Thomas,CHI,DEN,1,1,0,0,
1978-10-16,1978,7,REG,1978_07_CHI_DEN,nfl-jim-turner-2,Jim Turner,DEN,CHI,1,2,1,1,45
1978-10-22,1978,8,REG,1978_08_ATL_SF,nfl-ray-wersching,Ray Wersching,SF,ATL,2,2,1,2,35
1978-10-22,1978,8,REG,1978_08_CHI_TB,nfl-neil-o-donoghue,Neil O'Donoghue,TB,CHI,3,5,0,0,
1978-10-22,1978,8,REG,1978_08_CIN_BUF,nfl-tom-dempsey,Tom Dempsey,BUF,CIN,0,0,1,2,20
1978-10-22,1978,8,REG,1978_08_CLE_KC,nfl-don-cockroft,Don Cockroft,CLE,KC,0,0,1,1,20
1978-10-22,1978,8,REG,1978_08_CLE_KC,nfl-jan-stenerud,Jan Stenerud,KC,CLE,2,2,1,1,21
1978-10-22,1978,8,REG,1978_08_DEN_BAL,nfl-toni-linhart,Toni Linhart,BAL,DEN,1,1,0,0,
1978-10-22,1978,8,REG,1978_08_GB_MIN,nfl-chester-marcol,Chester Marcol,GB,MIN,1,1,0,0,
1978-10-22,1978,8,REG,1978_08_GB_MIN,nfl-rick-danmeier,Rick Danmeier,MIN,GB,3,3,0,1,
1978-10-22,1978,8,REG,1978_08_MIA_NE,nfl-david-posey,David Posey,NE,MIA,4,4,1,2,29
1978-10-22,1978,8,REG,1978_08_MIA_NE,nfl-garo-yepremian,Garo Yepremian,MIA,NE,3,3,1,2,29
1978-10-22,1978,8,REG,1978_08_NO_LA,nfl-frank-corral,Frank Corral,LA,NO,0,0,1,2,20
1978-10-22,1978,8,REG,1978_08_NO_LA,nfl-steve-mike-mayer,Steve Mike-Mayer,NO,LA,1,1,1,1,32
1978-10-22,1978,8,REG,1978_08_OAK_SEA,nfl-errol-mann,Errol Mann,OAK,SEA,1,1,0,0,
1978-10-22,1978,8,REG,1978_08_PHI_DAL,nfl-nick-mike-mayer,Nick Mike-Mayer,PHI,DAL,1,1,0,0,
1978-10-22,1978,8,REG,1978_08_PHI_DAL,nfl-rafael-septien,Rafael Septien,DAL,PHI,2,2,0,1,
1978-10-22,1978,8,REG,1978_08_SD_DET,nfl-benny-ricardo,Benny Ricardo,DET,SD,4,4,1,4,22
1978-10-22,1978,8,REG,1978_08_SD_DET,nfl-rolf-benirschke,Rolf Benirschke,SD,DET,2,2,0,1,
1978-10-22,1978,8,REG,1978_08_STL_NYJ,nfl-jim-bakken,Jim Bakken,STL,NYJ,1,1,1,1,41
1978-10-22,1978,8,REG,1978_08_WAS_NYG,nfl-joe-danelo,Joe Danelo,NYG,WAS,2,2,1,1,31
1978-10-23,1978,8,REG,1978_08_HOU_PIT,nfl-roy-gerela,Roy Gerela,PIT,HOU,2,2,1,2,30
1978-10-23,1978,8,REG,1978_08_HOU_PIT,nfl-toni-fritsch,Toni Fritsch,HOU,PIT,3,3,1,1,39
1978-10-26,1978,9,REG,1978_09_MIN_DAL,nfl-rafael-septien,Rafael Septien,DAL,MIN,1,1,1,1,25
1978-10-26,1978,9,REG,1978_09_MIN_DAL,nfl-rick-danmeier,Rick Danmeier,MIN,DAL,3,3,0,1,
1978-10-29,1978,9,REG,1978_09_BAL_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,BAL,3,3,1,1,32
1978-10-29,1978,9,REG,1978_09_BAL_MIA,nfl-toni-linhart,Toni Linhart,BAL,MIA,0,1,0,0,
1978-10-29,1978,9,REG,1978_09_BUF_CLE,nfl-don-cockroft,Don Cockroft,CLE,BUF,5,6,0,0,
1978-10-29,1978,9,REG,1978_09_BUF_CLE,nfl-tom-dempsey,Tom Dempsey,BUF,CLE,2,2,0,0,
1978-10-29,1978,9,REG,1978_09_DEN_SEA,nfl-efren-herrera,Efren Herrera,SEA,DEN,2,2,1,2,37
1978-10-29,1978,9,REG,1978_09_DET_CHI,nfl-benny-ricardo,Benny Ricardo,DET,CHI,3,3,0,0,
1978-10-29,1978,9,REG,1978_09_DET_CHI,nfl-bob-thomas,Bob Thomas,CHI,DET,2,2,1,1,23
1978-10-29,1978,9,REG,1978_09_HOU_CIN,nfl-chris-bahr,Chris Bahr,CIN,HOU,4,4,0,1,
1978-10-29,1978,9,REG,1978_09_HOU_CIN,nfl-toni-fritsch,Toni Fritsch,HOU,CIN,1,1,0,0,
1978-10-29,1978,9,REG,1978_09_KC_PIT,nfl-jan-stenerud,Jan Stenerud,KC,PIT,3,3,1,2,25
1978-10-29,1978,9,REG,1978_09_KC_PIT,nfl-roy-gerela,Roy Gerela,PIT,KC,3,4,0,0,
1978-10-29,1978,9,REG,1978_09_NYG_NO,nfl-joe-danelo,Joe Danelo,NYG,NO,2,2,1,2,50
1978-10-29,1978,9,REG,1978_09_NYG_NO,nfl-steve-mike-mayer,Steve Mike-Mayer,NO,NYG,4,4,0,0,
1978-10-29,1978,9,REG,1978_09_NYJ_NE,nfl-david-posey,David Posey,NE,NYJ,7,8,0,0,
1978-10-29,1978,9,REG,1978_09_NYJ_NE,nfl-pat-leahy,Pat Leahy,NYJ,NE,3,3,0,0,
1978-10-29,1978,9,REG,1978_09_SD_OAK,nfl-errol-mann,Errol Mann,OAK,SD,2,2,1,1,25
1978-10-29,1978,9,REG,1978_09_SF_WAS,nfl-mark-moseley,Mark Moseley,WAS,SF,5,5,1,3,26
1978-10-29,1978,9,REG,1978_09_STL_PHI,nfl-jim-bakken,Jim Bakken,STL,PHI,1,2,1,2,31
1978-10-29,1978,9,REG,1978_09_STL_PHI,nfl-nick-mike-mayer,Nick Mike-Mayer,PHI,STL,1,1,1,1,25
1978-10-29,1978,9,REG,1978_09_TB_GB,nfl-chester-marcol,Chester Marcol,GB,TB,0,0,1,2,48
1978-10-29,1978,9,REG,1978_09_TB_GB,nfl-neil-o-donoghue,Neil O'Donoghue,TB,GB,1,1,0,2,
1978-10-30,1978,9,REG,1978_09_LA_ATL,nfl-frank-corral,Frank Corral,LA,ATL,1,1,0,2,
1978-11-05,1978,10,REG,1978_10_CIN_SD,nfl-chris-bahr,Chris Bahr,CIN,SD,1,2,0,1,
1978-11-05,1978,10,REG,1978_10_CLE_HOU,nfl-don-cockroft,Don Cockroft,CLE,HOU,1,1,1,2,40
1978-11-05,1978,10,REG,1978_10_CLE_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,CLE,2,2,0,1,
1978-11-05,1978,10,REG,1978_10_DET_MIN,nfl-benny-ricardo,Benny Ricardo,DET,MIN,1,1,0,0,
1978-11-05,1978,10,REG,1978_10_DET_MIN,nfl-rick-danmeier,Rick Danmeier,MIN,DET,2,2,1,1,32
1978-11-05,1978,10,REG,1978_10_GB_PHI,nfl-chester-marcol,Chester Marcol,GB,PHI,0,0,1,2,42
1978-11-05,1978,10,REG,1978_10_GB_PHI,nfl-nick-mike-mayer,Nick Mike-Mayer,PHI,GB,1,1,1,2,27
1978-11-05,1978,10,REG,1978_10_NE_BUF,nfl-david-posey,David Posey,NE,BUF,2,2,0,1,
1978-11-05,1978,10,REG,1978_10_NE_BUF,nfl-tom-dempsey,Tom Dempsey,BUF,NE,1,1,1,1,21
1978-11-05,1978,10,REG,1978_10_NO_PIT,nfl-steve-mike-mayer,Steve Mike-Mayer,NO,PIT,2,2,0,2,
1978-11-05,1978,10,REG,1978_10_NYG_STL,nfl-jim-bakken,Jim Bakken,STL,NYG,2,3,0,1,
1978-11-05,1978,10,REG,1978_10_NYG_STL,nfl-joe-danelo,Joe Danelo,NYG,STL,1,1,1,2,26
1978-11-05,1978,10,REG,1978_10_NYJ_DEN,nfl-jim-turner-2,Jim Turner,DEN,NYJ,4,4,0,2,
1978-11-05,1978,10,REG,1978_10_NYJ_DEN,nfl-pat-leahy,Pat Leahy,NYJ,DEN,4,4,1,3,38
1978-11-05,1978,10,REG,1978_10_OAK_KC,nfl-errol-mann,Errol Mann,OAK,KC,2,3,0,0,
1978-11-05,1978,10,REG,1978_10_OAK_KC,nfl-jan-stenerud,Jan Stenerud,KC,OAK,1,1,1,2,42
1978-11-05,1978,10,REG,1978_10_SEA_CHI,nfl-efren-herrera,Efren Herrera,SEA,CHI,4,4,1,1,34
1978-11-05,1978,10,REG,1978_10_SF_ATL,nfl-ray-wersching,Ray Wersching,SF,ATL,1,1,1,1,19
1978-11-05,1978,10,REG,1978_10_SF_ATL,nfl-tim-mazzetti,Tim Mazzetti,ATL,SF,3,3,0,0,
1978-11-06,1978,10,REG,1978_10_WAS_BAL,nfl-mark-moseley,Mark Moseley,WAS,BAL,2,2,1,1,44
1978-11-06,1978,10,REG,1978_10_WAS_BAL,nfl-toni-linhart,Toni Linhart,BAL,WAS,3,3,0,3,
1978-11-12,1978,11,REG,1978_11_ATL_NO,nfl-steve-mike-mayer,Steve Mike-Mayer,NO,ATL,2,2,1,1,21
1978-11-12,1978,11,REG,1978_11_BAL_SEA,nfl-efren-herrera,Efren Herrera,SEA,BAL,2,2,0,1,
1978-11-12,1978,11,REG,1978_11_BAL_SEA,nfl-toni-linhart,Toni Linhart,BAL,SEA,2,2,1,2,22
1978-11-12,1978,11,REG,1978_11_CHI_MIN,nfl-bob-thomas,Bob Thomas,CHI,MIN,2,2,0,1,
1978-11-12,1978,11,REG,1978_11_CHI_MIN,nfl-rick-danmeier,Rick Danmeier,MIN,CHI,2,2,1,1,25
1978-11-12,1978,11,REG,1978_11_DAL_GB,nfl-chester-marcol,Chester Marcol,GB,DAL,2,2,0,0,
1978-11-12,1978,11,REG,1978_11_DAL_GB,nfl-rafael-septien,Rafael Septien,DAL,GB,6,6,0,1,
1978-11-12,1978,11,REG,1978_11_DEN_CLE,nfl-don-cockroft,Don Cockroft,CLE,DEN,1,1,0,2,
1978-11-12,1978,11,REG,1978_11_HOU_NE,nfl-toni-fritsch,Toni Fritsch,HOU,NE,2,2,0,0,
1978-11-12,1978,11,REG,1978_11_KC_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,KC,2,3,1,1,28
1978-11-12,1978,11,REG,1978_11_MIA_BUF,nfl-tom-dempsey,Tom Dempsey,BUF,MIA,3,3,1,1,33
1978-11-12,1978,11,REG,1978_11_NYJ_PHI,nfl-nick-mike-mayer,Nick Mike-Mayer,PHI,NYJ,2,2,1,2,39
1978-11-12,1978,11,REG,1978_11_NYJ_PHI,nfl-pat-leahy,Pat Leahy,NYJ,PHI,0,1,1,2,41
1978-11-12,1978,11,REG,1978_11_PIT_LA,nfl-frank-corral,Frank Corral,LA,PIT,1,1,1,2,37
1978-11-12,1978,11,REG,1978_11_PIT_LA,nfl-roy-gerela,Roy Gerela,PIT,LA,1,1,0,2,
1978-11-12,1978,11,REG,1978_11_STL_SF,nfl-jim-bakken,Jim Bakken,STL,SF,1,1,1,1,45
1978-11-12,1978,11,REG,1978_11_STL_SF,nfl-ray-wersching,Ray Wersching,SF,STL,1,1,1,3,45
1978-11-13,1978,11,REG,1978_11_OAK_CIN,nfl-chris-bahr,Chris Bahr,CIN,OAK,3,3,0,0,
1978-11-13,1978,11,REG,1978_11_OAK_CIN,nfl-errol-mann,Errol Mann,OAK,CIN,4,5,0,0,
1978-11-19,1978,12,REG,1978_12_ATL_CHI,nfl-tim-mazzetti,Tim Mazzetti,ATL,CHI,1,1,0,0,
1978-11-19,1978,12,REG,1978_12_BUF_TB,nfl-neil-o-donoghue,Neil O'Donoghue,TB,BUF,4,4,1,2,28
1978-11-19,1978,12,REG,1978_12_BUF_TB,nfl-tom-dempsey,Tom Dempsey,BUF,TB,1,1,1,1,37
1978-11-19,1978,12,REG,1978_12_CIN_PIT,nfl-roy-gerela,Roy Gerela,PIT,CIN,1,1,0,1,
1978-11-19,1978,12,REG,1978_12_CLE_BAL,nfl-don-cockroft,Don Cockroft,CLE,BAL,6,6,1,1,45
1978-11-19,1978,12,REG,1978_12_CLE_BAL,nfl-toni-linhart,Toni Linhart,BAL,CLE,3,3,1,1,23
1978-11-19,1978,12,REG,1978_12_DET_OAK,nfl-benny-ricardo,Benny Ricardo,DET,OAK,2,2,1,1,30
1978-11-19,1978,12,REG,1978_12_DET_OAK,nfl-errol-mann,Errol Mann,OAK,DET,3,4,0,0,
1978-11-19,1978,12,REG,1978_12_GB_DEN,nfl-chester-marcol,Chester Marcol,GB,DEN,0,0,1,3,19
1978-11-19,1978,12,REG,1978_12_GB_DEN,nfl-jim-turner-2,Jim Turner,DEN,GB,2,2,0,0,
1978-11-19,1978,12,REG,1978_12_LA_SF,nfl-frank-corral,Frank Corral,LA,SF,4,4,1,2,24
1978-11-19,1978,12,REG,1978_12_LA_SF,nfl-ray-wersching,Ray Wersching,SF,LA,4,4,0,2,
1978-11-19,1978,12,REG,1978_12_NE_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,NE,2,2,1,2,45
1978-11-19,1978,12,REG,1978_12_NO_DAL,nfl-steve-mike-mayer,Steve Mike-Mayer,NO,DAL,1,1,0,0,
1978-11-19,1978,12,REG,1978_12_PHI_NYG,nfl-joe-danelo,Joe Danelo,NYG,PHI,2,2,1,1,37
1978-11-19,1978,12,REG,1978_12_PHI_NYG,nfl-nick-mike-mayer,Nick Mike-Mayer,PHI,NYG,0,0,0,2,
1978-11-19,1978,12,REG,1978_12_SD_MIN,nfl-rick-danmeier,Rick Danmeier,MIN,SD,1,1,0,0,
1978-11-19,1978,12,REG,1978_12_SD_MIN,nfl-rolf-benirschke,Rolf Benirschke,SD,MIN,1,2,0,0,
1978-11-19,1978,12,REG,1978_12_SEA_KC,nfl-jan-stenerud,Jan Stenerud,KC,SEA,1,1,1,1,20
1978-11-19,1978,12,REG,1978_12_STL_WAS,nfl-mark-moseley,Mark Moseley,WAS,STL,2,2,1,1,50
1978-11-20,1978,12,REG,1978_12_MIA_HOU,nfl-garo-yepremian,Garo Yepremian,MIA,HOU,4,4,0,0,
1978-11-20,1978,12,REG,1978_12_MIA_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,MIA,5,5,0,0,
1978-11-23,1978,13,REG,1978_13_DEN_DET,nfl-benny-ricardo,Benny Ricardo,DET,DEN,2,2,1,1,19
1978-11-23,1978,13,REG,1978_13_DEN_DET,nfl-jim-turner-2,Jim Turner,DEN,DET,2,2,0,1,
1978-11-23,1978,13,REG,1978_13_WAS_DAL,nfl-mark-moseley,Mark Moseley,WAS,DAL,1,1,1,2,48
1978-11-26,1978,13,REG,1978_13_CIN_HOU,nfl-chris-bahr,Chris Bahr,CIN,HOU,1,1,1,2,34
1978-11-26,1978,13,REG,1978_13_CIN_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,CIN,2,2,1,1,38
1978-11-26,1978,13,REG,1978_13_LA_CLE,nfl-don-cockroft,Don Cockroft,CLE,LA,3,4,1,1,41
1978-11-26,1978,13,REG,1978_13_MIN_GB,nfl-chester-marcol,Chester Marcol,GB,MIN,1,1,1,2,19
1978-11-26,1978,13,REG,1978_13_MIN_GB,nfl-rick-danmeier,Rick Danmeier,MIN,GB,1,1,1,3,19
1978-11-26,1978,13,REG,1978_13_NE_BAL,nfl-david-posey,David Posey,NE,BAL,5,5,0,1,
1978-11-26,1978,13,REG,1978_13_NE_BAL,nfl-toni-linhart,Toni Linhart,BAL,NE,2,2,0,1,
1978-11-26,1978,13,REG,1978_13_NO_ATL,nfl-steve-mike-mayer,Steve Mike-Mayer,NO,ATL,2,2,1,2,18
1978-11-26,1978,13,REG,1978_13_NYG_BUF,nfl-joe-danelo,Joe Danelo,NYG,BUF,2,2,1,1,27
1978-11-26,1978,13,REG,1978_13_NYG_BUF,nfl-tom-dempsey,Tom Dempsey,BUF,NYG,5,6,0,1,
1978-11-26,1978,13,REG,1978_13_NYJ_MIA,nfl-pat-leahy,Pat Leahy,NYJ,MIA,3,3,1,2,19
1978-11-26,1978,13,REG,1978_13_PHI_STL,nfl-jim-bakken,Jim Bakken,STL,PHI,1,1,1,1,32
1978-11-26,1978,13,REG,1978_13_SEA_OAK,nfl-efren-herrera,Efren Herrera,SEA,OAK,2,2,1,1,46
1978-11-26,1978,13,REG,1978_13_SEA_OAK,nfl-errol-mann,Errol Mann,OAK,SEA,1,2,1,1,26
1978-11-26,1978,13,REG,1978_13_TB_CHI,nfl-bob-thomas,Bob Thomas,CHI,TB,2,2,0,0,
1978-11-26,1978,13,REG,1978_13_TB_CHI,nfl-neil-o-donoghue,Neil O'Donoghue,TB,CHI,0,0,1,1,44
1978-11-27,1978,13,REG,1978_13_PIT_SF,nfl-ray-wersching,Ray Wersching,SF,PIT,1,1,0,1,
1978-11-27,1978,13,REG,1978_13_PIT_SF,nfl-roy-gerela,Roy Gerela,PIT,SF,3,3,1,1,42
1978-12-03,1978,14,REG,1978_14_ATL_CIN,nfl-chris-bahr,Chris Bahr,CIN,ATL,4,5,1,2,32
1978-12-03,1978,14,REG,1978_14_ATL_CIN,nfl-tim-mazzetti,Tim Mazzetti,ATL,CIN,1,1,0,0,
1978-12-03,1978,14,REG,1978_14_BAL_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,BAL,3,3,1,2,22
1978-12-03,1978,14,REG,1978_14_BUF_KC,nfl-jan-stenerud,Jan Stenerud,KC,BUF,2,2,0,3,
1978-12-03,1978,14,REG,1978_14_BUF_KC,nfl-tom-dempsey,Tom Dempsey,BUF,KC,1,1,1,1,22
1978-12-03,1978,14,REG,1978_14_CLE_SEA,nfl-don-cockroft,Don Cockroft,CLE,SEA,3,3,1,2,40
1978-12-03,1978,14,REG,1978_14_CLE_SEA,nfl-efren-herrera,Efren Herrera,SEA,CLE,6,6,1,1,38
1978-12-03,1978,14,REG,1978_14_DEN_OAK,nfl-jim-turner-2,Jim Turner,DEN,OAK,3,3,0,1,
1978-12-03,1978,14,REG,1978_14_DET_STL,nfl-benny-ricardo,Benny Ricardo,DET,STL,2,2,0,0,
1978-12-03,1978,14,REG,1978_14_DET_STL,nfl-jim-bakken,Jim Bakken,STL,DET,3,3,0,0,
1978-12-03,1978,14,REG,1978_14_GB_TB,nfl-chester-marcol,Chester Marcol,GB,TB,2,2,1,1,27
1978-12-03,1978,14,REG,1978_14_GB_TB,nfl-neil-o-donoghue,Neil O'Donoghue,TB,GB,1,1,0,1,
1978-12-03,1978,14,REG,1978_14_LA_NYG,nfl-joe-danelo,Joe Danelo,NYG,LA,2,2,1,1,27
1978-12-03,1978,14,REG,1978_14_NE_DAL,nfl-david-posey,David Posey,NE,DAL,1,1,1,4,30
1978-12-03,1978,14,REG,1978_14_NE_DAL,nfl-rafael-septien,Rafael Septien,DAL,NE,2,2,1,1,26
1978-12-03,1978,14,REG,1978_14_PHI_MIN,nfl-rick-danmeier,Rick Danmeier,MIN,PHI,4,4,0,0,
1978-12-03,1978,14,REG,1978_14_PIT_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,PIT,0,0,1,2,37
1978-12-03,1978,14,REG,1978_14_SF_NO,nfl-steve-mike-mayer,Steve Mike-Mayer,NO,SF,3,3,1,3,50
1978-12-04,1978,14,REG,1978_14_CHI_SD,nfl-bob-thomas,Bob Thomas,CHI,SD,1,1,0,0,
1978-12-09,1978,15,REG,1978_15_BAL_PIT,nfl-roy-gerela,Roy Gerela,PIT,BAL,5,5,0,0,
1978-12-09,1978,15,REG,1978_15_BAL_PIT,nfl-toni-linhart,Toni Linhart,BAL,PIT,1,2,0,0,
1978-12-09,1978,15,REG,1978_15_MIN_DET,nfl-benny-ricardo,Benny Ricardo,DET,MIN,6,6,1,1,30
1978-12-09,1978,15,REG,1978_15_MIN_DET,nfl-rick-danmeier,Rick Danmeier,MIN,DET,2,2,0,0,
1978-12-10,1978,15,REG,1978_15_BUF_NE,nfl-david-posey,David Posey,NE,BUF,3,3,1,2,21
1978-12-10,1978,15,REG,1978_15_BUF_NE,nfl-tom-dempsey,Tom Dempsey,BUF,NE,3,3,1,1,26
1978-12-10,1978,15,REG,1978_15_DAL_PHI,nfl-rafael-septien,Rafael Septien,DAL,PHI,4,4,1,3,18
1978-12-10,1978,15,REG,1978_15_GB_CHI,nfl-bob-thomas,Bob Thomas,CHI,GB,2,2,0,1,
1978-12-10,1978,15,REG,1978_15_HOU_NO,nfl-steve-mike-mayer,Steve Mike-Mayer,NO,HOU,1,1,1,2,21
1978-12-10,1978,15,REG,1978_15_HOU_NO,nfl-toni-fritsch,Toni Fritsch,HOU,NO,2,2,1,1,22
