date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,fg_made_distances,gsis_url
1984-09-30,1984,5,REG,1984_05_PHI_WAS,nfl-mark-moseley,Mark Moseley,WAS,PHI,2,2,2,3,"35,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-09-30,1984,5,REG,1984_05_SEA_MIN,nfl-jan-stenerud,Jan Stenerud,MIN,SEA,0,0,4,4,"43,44,28,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-09-30,1984,5,REG,1984_05_SEA_MIN,nfl-norm-johnson,Norm Johnson,SEA,MIN,2,2,2,2,"41,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-07,1984,6,REG,1984_06_ATL_LA,nfl-mick-luckhurst,Mick Luckhurst,ATL,LA,3,3,3,3,"52,50,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-07,1984,6,REG,1984_06_HOU_CIN,nfl-jim-breech,Jim Breech,CIN,HOU,1,1,2,3,"33,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-07,1984,6,REG,1984_06_NO_CHI,nfl-bob-thomas,Bob Thomas,CHI,NO,2,2,2,2,"48,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-07,1984,6,REG,1984_06_PHI_BUF,nfl-paul-mcfadden,Paul McFadden,PHI,BUF,3,3,2,2,"36,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-07,1984,6,REG,1984_06_SD_GB,nfl-rolf-benirschke,Rolf Benirschke,SD,GB,4,4,2,4,"31,39",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-07,1984,6,REG,1984_06_STL_DAL,nfl-rafael-septien,Rafael Septien,DAL,STL,2,2,2,3,"35,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-14,1984,7,REG,1984_07_CIN_NE,nfl-tony-franklin-2,Tony Franklin,NE,CIN,2,2,2,2,"20,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-14,1984,7,REG,1984_07_DAL_WAS,nfl-mark-moseley,Mark Moseley,WAS,DAL,4,4,2,3,"20,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-14,1984,7,REG,1984_07_IND_PHI,nfl-paul-mcfadden,Paul McFadden,PHI,IND,1,1,3,3,"34,32,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-14,1984,7,REG,1984_07_NYG_ATL,nfl-ali-haji-sheikh,Ali Haji-Sheikh,NYG,ATL,1,1,2,5,"41,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-14,1984,7,REG,1984_07_PIT_SF,nfl-gary-anderson,Gary Anderson,PIT,SF,2,2,2,2,"48,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-14,1984,7,REG,1984_07_SD_KC,nfl-benny-ricardo,Benny Ricardo,SD,KC,1,1,2,2,"38,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-21,1984,8,REG,1984_08_CLE_CIN,nfl-jim-breech,Jim Breech,CIN,CLE,0,0,4,4,"24,23,25,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-21,1984,8,REG,1984_08_DEN_BUF,nfl-rich-karlis,Rich Karlis,DEN,BUF,4,4,3,3,"45,45,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-21,1984,8,REG,1984_08_DET_MIN,nfl-eddie-murray,Eddie Murray,DET,MIN,1,1,3,3,"44,41,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-21,1984,8,REG,1984_08_NO_DAL,nfl-morten-andersen,Morten Andersen,NO,DAL,3,3,2,3,"49,50",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-21,1984,8,REG,1984_08_NO_DAL,nfl-rafael-septien,Rafael Septien,DAL,NO,3,3,3,3,"37,27,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-21,1984,8,REG,1984_08_SEA_GB,nfl-norm-johnson,Norm Johnson,SEA,GB,3,3,3,3,"29,39,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-21,1984,8,REG,1984_08_SF_HOU,nfl-ray-wersching,Ray Wersching,SF,HOU,4,4,2,2,"26,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-28,1984,9,REG,1984_09_DET_GB,nfl-al-del-greco,Al Del Greco,GB,DET,5,5,2,2,"45,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-28,1984,9,REG,1984_09_DET_GB,nfl-eddie-murray,Eddie Murray,DET,GB,0,0,3,3,"46,37,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-28,1984,9,REG,1984_09_IND_DAL,nfl-rafael-septien,Rafael Septien,DAL,IND,1,2,3,3,"19,19,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-28,1984,9,REG,1984_09_NO_CLE,nfl-morten-andersen,Morten Andersen,NO,CLE,1,1,3,3,"26,21,53",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-28,1984,9,REG,1984_09_NYJ_NE,nfl-pat-leahy,Pat Leahy,NYJ,NE,2,2,2,2,"46,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-28,1984,9,REG,1984_09_NYJ_NE,nfl-tony-franklin-2,Tony Franklin,NE,NYJ,3,3,3,3,"20,27,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-28,1984,9,REG,1984_09_SF_LA,nfl-ray-wersching,Ray Wersching,SF,LA,3,3,2,2,"46,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-10-28,1984,9,REG,1984_09_WAS_NYG,nfl-mark-moseley,Mark Moseley,WAS,NYG,1,1,2,3,"23,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_CIN_SF,nfl-ray-wersching,Ray Wersching,SF,CIN,2,2,3,3,"29,35,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_GB_NO,nfl-al-del-greco,Al Del Greco,GB,NO,2,2,3,3,"41,34,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_GB_NO,nfl-morten-andersen,Morten Andersen,NO,GB,1,1,2,2,"35,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_NE_DEN,nfl-tony-franklin-2,Tony Franklin,NE,DEN,1,1,4,5,"30,40,47,19",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_NYG_DAL,nfl-ali-haji-sheikh,Ali Haji-Sheikh,NYG,DAL,1,1,4,4,"40,38,23,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_PHI_DET,nfl-eddie-murray,Eddie Murray,DET,PHI,2,2,3,4,"32,33,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_PHI_DET,nfl-paul-mcfadden,Paul McFadden,PHI,DET,2,2,3,3,"52,51,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-04,1984,10,REG,1984_10_TB_MIN,nfl-jan-stenerud,Jan Stenerud,MIN,TB,3,3,2,2,"30,53",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_CHI_LA,nfl-bob-thomas,Bob Thomas,CHI,LA,1,1,2,2,"20,52",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_DEN_SD,nfl-rich-karlis,Rich Karlis,DEN,SD,1,1,3,4,"44,45,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_DEN_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,DEN,1,1,2,3,"49,43",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_HOU_KC,nfl-nick-lowery,Nick Lowery,KC,HOU,1,1,3,3,"31,38,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_IND_NYJ,nfl-raul-allegre,Raul Allegre,IND,NYJ,0,0,3,5,"44,46,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_NO_ATL,nfl-mick-luckhurst,Mick Luckhurst,ATL,NO,1,1,2,3,"39,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_PIT_CIN,nfl-gary-anderson,Gary Anderson,PIT,CIN,2,2,2,2,"47,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_PIT_CIN,nfl-jim-breech,Jim Breech,CIN,PIT,1,1,3,3,"21,42,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-11,1984,11,REG,1984_11_SF_CLE,nfl-ray-wersching,Ray Wersching,SF,CLE,5,5,2,3,"47,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-18,1984,12,REG,1984_12_DET_CHI,nfl-bob-thomas,Bob Thomas,CHI,DET,1,1,3,3,"24,52,19",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-18,1984,12,REG,1984_12_NE_IND,nfl-tony-franklin-2,Tony Franklin,NE,IND,6,6,2,2,"28,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-19,1984,12,REG,1984_12_PIT_NO,nfl-morten-andersen,Morten Andersen,NO,PIT,3,3,2,2,"27,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-18,1984,12,REG,1984_12_SEA_CIN,nfl-jim-breech,Jim Breech,CIN,SEA,0,0,2,2,"30,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-18,1984,12,REG,1984_12_STL_NYG,nfl-ali-haji-sheikh,Ali Haji-Sheikh,NYG,STL,1,1,3,5,"34,39,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-18,1984,12,REG,1984_12_WAS_PHI,nfl-paul-mcfadden,Paul McFadden,PHI,WAS,1,1,3,4,"43,34,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-25,1984,13,REG,1984_13_BUF_WAS,nfl-mark-moseley,Mark Moseley,WAS,BUF,5,5,2,3,"38,51",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-25,1984,13,REG,1984_13_CHI_MIN,nfl-bob-thomas,Bob Thomas,CHI,MIN,4,4,2,2,"45,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-25,1984,13,REG,1984_13_KC_NYG,nfl-nick-lowery,Nick Lowery,KC,NYG,3,3,2,2,"41,52",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-22,1984,13,REG,1984_13_NE_DAL,nfl-rafael-septien,Rafael Septien,DAL,NE,2,2,2,2,"28,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-25,1984,13,REG,1984_13_PHI_STL,nfl-paul-mcfadden,Paul McFadden,PHI,STL,1,1,3,4,"31,43,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-11-25,1984,13,REG,1984_13_SEA_DEN,nfl-norm-johnson,Norm Johnson,SEA,DEN,3,3,2,3,"33,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-03,1984,14,REG,1984_14_CHI_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,CHI,2,2,2,3,"48,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-02,1984,14,REG,1984_14_CIN_CLE,nfl-jim-breech,Jim Breech,CIN,CLE,2,2,2,3,"22,35",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-02,1984,14,REG,1984_14_DEN_KC,nfl-nick-lowery,Nick Lowery,KC,DEN,1,1,3,4,"46,28,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-02,1984,14,REG,1984_14_DEN_KC,nfl-rich-karlis,Rich Karlis,DEN,KC,1,1,2,3,"22,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-02,1984,14,REG,1984_14_IND_BUF,nfl-raul-allegre,Raul Allegre,IND,BUF,1,1,2,2,"28,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-02,1984,14,REG,1984_14_NYG_NYJ,nfl-ali-haji-sheikh,Ali Haji-Sheikh,NYG,NYJ,2,2,2,2,"48,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-02,1984,14,REG,1984_14_PIT_HOU,nfl-gary-anderson,Gary Anderson,PIT,HOU,2,2,2,2,"32,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-02,1984,14,REG,1984_14_PIT_HOU,nfl-joe-cooper,Joe Cooper,HOU,PIT,2,2,3,3,"19,38,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_ATL_TB,nfl-mick-luckhurst,Mick Luckhurst,ATL,TB,0,0,2,2,"33,49",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_CLE_PIT,nfl-gary-anderson,Gary Anderson,PIT,CLE,2,2,3,3,"40,22,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_HOU_LA,nfl-joe-cooper,Joe Cooper,HOU,LA,1,1,3,3,"21,42,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-08,1984,15,REG,1984_15_MIN_SF,nfl-ray-wersching,Ray Wersching,SF,MIN,6,6,3,3,"41,25,38",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_NE_PHI,nfl-paul-mcfadden,Paul McFadden,PHI,NE,3,3,2,3,"50,48",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_SD_DEN,nfl-rich-karlis,Rich Karlis,DEN,SD,1,1,3,3,"30,50,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_SD_DEN,nfl-rolf-benirschke,Rolf Benirschke,SD,DEN,1,1,2,3,"42,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_SEA_KC,nfl-nick-lowery,Nick Lowery,KC,SEA,4,4,2,4,"29,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-09,1984,15,REG,1984_15_WAS_DAL,nfl-mark-moseley,Mark Moseley,WAS,DAL,3,3,3,3,"31,34,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-16,1984,16,REG,1984_16_CHI_DET,nfl-bob-thomas,Bob Thomas,CHI,DET,3,3,3,3,"30,35,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-16,1984,16,REG,1984_16_CHI_DET,nfl-eddie-murray,Eddie Murray,DET,CHI,1,1,2,2,"52,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-16,1984,16,REG,1984_16_CLE_HOU,nfl-joe-cooper,Joe Cooper,HOU,CLE,2,2,2,3,"33,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-16,1984,16,REG,1984_16_IND_NE,nfl-tony-franklin-2,Tony Franklin,NE,IND,1,1,3,3,"21,34,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-16,1984,16,REG,1984_16_PHI_ATL,nfl-mick-luckhurst,Mick Luckhurst,ATL,PHI,2,2,4,5,"38,29,27,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1984-12-16,1984,16,REG,1984_16_STL_WAS,nfl-mark-moseley,Mark Moseley,WAS,STL,2,3,3,3,"21,37,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150546/1984.pdf
1985-09-08,1985,1,REG,1985_01_DET_ATL,nfl-mick-luckhurst,Mick Luckhurst,ATL,DET,2,2,2,2,"46,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-08,1985,1,REG,1985_01_KC_NO,nfl-morten-andersen,Morten Andersen,NO,KC,3,3,2,2,"50,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-08,1985,1,REG,1985_01_KC_NO,nfl-nick-lowery,Nick Lowery,KC,NO,5,5,4,4,"48,52,52,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-08,1985,1,REG,1985_01_MIA_HOU,nfl-fuad-reveiz,Fuad Reveiz,MIA,HOU,2,2,3,3,"33,36,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-08,1985,1,REG,1985_01_MIA_HOU,nfl-tony-zendejas,Tony Zendejas,HOU,MIA,2,3,2,2,"35,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-08,1985,1,REG,1985_01_SD_BUF,nfl-scott-norwood,Scott Norwood,BUF,SD,0,0,3,3,"27,34,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-09,1985,1,REG,1985_01_WAS_DAL,nfl-rafael-septien,Rafael Septien,DAL,WAS,5,5,3,3,"53,39,43",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-15,1985,2,REG,1985_02_ATL_SF,nfl-mick-luckhurst,Mick Luckhurst,ATL,SF,1,1,3,3,"24,48,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-15,1985,2,REG,1985_02_DAL_DET,nfl-eddie-murray,Eddie Murray,DET,DAL,2,3,2,3,"34,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-15,1985,2,REG,1985_02_HOU_WAS,nfl-tony-zendejas,Tony Zendejas,HOU,WAS,1,1,2,4,"44,35",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-15,1985,2,REG,1985_02_IND_MIA,nfl-fuad-reveiz,Fuad Reveiz,MIA,IND,3,3,3,4,"22,25,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-15,1985,2,REG,1985_02_LA_PHI,nfl-paul-mcfadden,Paul McFadden,PHI,LA,0,0,2,3,"50,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-15,1985,2,REG,1985_02_NE_CHI,nfl-kevin-butler,Kevin Butler,CHI,NE,2,2,2,2,"21,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-15,1985,2,REG,1985_02_NO_DEN,nfl-rich-karlis,Rich Karlis,DEN,NO,4,4,2,2,"43,48",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-15,1985,2,REG,1985_02_NYG_GB,nfl-ali-haji-sheikh,Ali Haji-Sheikh,NYG,GB,2,2,2,3,"23,52",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_CLE_DAL,nfl-rafael-septien,Rafael Septien,DAL,CLE,2,2,2,3,"39,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_DEN_ATL,nfl-rich-karlis,Rich Karlis,DEN,ATL,5,5,3,3,"42,25,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_DET_IND,nfl-eddie-murray,Eddie Murray,DET,IND,0,0,2,2,"37,35",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_HOU_PIT,nfl-gary-anderson,Gary Anderson,PIT,HOU,2,2,2,3,"37,38",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_PHI_WAS,nfl-mark-moseley,Mark Moseley,WAS,PHI,0,0,2,3,"41,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_PHI_WAS,nfl-paul-mcfadden,Paul McFadden,PHI,WAS,1,1,4,4,"41,36,37,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_SD_CIN,nfl-bob-thomas,Bob Thomas,SD,CIN,5,5,3,4,"20,28,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_STL_NYG,nfl-jess-atkinson,Jess Atkinson,NYG,STL,3,3,2,3,"20,19",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_TB_NO,nfl-donald-igwebuike,Donald Igwebuike,TB,NO,1,1,2,3,"38,51",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-22,1985,3,REG,1985_03_TB_NO,nfl-morten-andersen,Morten Andersen,NO,TB,2,2,2,3,"37,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-29,1985,4,REG,1985_04_ATL_LA,nfl-mick-luckhurst,Mick Luckhurst,ATL,LA,0,0,2,2,"44,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-29,1985,4,REG,1985_04_MIA_DEN,nfl-fuad-reveiz,Fuad Reveiz,MIA,DEN,3,3,3,3,"40,24,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-29,1985,4,REG,1985_04_MIA_DEN,nfl-rich-karlis,Rich Karlis,DEN,MIA,2,3,2,2,"43,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-29,1985,4,REG,1985_04_MIN_BUF,nfl-scott-norwood,Scott Norwood,BUF,MIN,2,2,2,2,"49,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-29,1985,4,REG,1985_04_NO_SF,nfl-morten-andersen,Morten Andersen,NO,SF,2,2,2,3,"39,39",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-29,1985,4,REG,1985_04_TB_DET,nfl-donald-igwebuike,Donald Igwebuike,TB,DET,0,0,3,3,"21,32,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-09-29,1985,4,REG,1985_04_TB_DET,nfl-eddie-murray,Eddie Murray,DET,TB,3,3,3,3,"22,33,39",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_CHI_TB,nfl-donald-igwebuike,Donald Igwebuike,TB,CHI,1,1,2,3,"19,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_CHI_TB,nfl-kevin-butler,Kevin Butler,CHI,TB,3,3,2,2,"30,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_DAL_NYG,nfl-jess-atkinson,Jess Atkinson,NYG,DAL,2,3,3,3,"23,37,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_DAL_NYG,nfl-rafael-septien,Rafael Septien,DAL,NYG,3,3,3,3,"22,29,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_DET_GB,nfl-al-del-greco,Al Del Greco,GB,DET,5,5,2,2,"33,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_HOU_DEN,nfl-tony-zendejas,Tony Zendejas,HOU,DEN,2,2,2,2,"27,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_NE_CLE,nfl-tony-franklin-2,Tony Franklin,NE,CLE,2,2,2,3,"29,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_PHI_NO,nfl-morten-andersen,Morten Andersen,NO,PHI,2,2,3,3,"40,33,43",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-06,1985,5,REG,1985_05_SD_SEA,nfl-norm-johnson,Norm Johnson,SEA,SD,2,2,2,3,"28,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-07,1985,5,REG,1985_05_STL_WAS,nfl-mark-moseley,Mark Moseley,WAS,STL,3,3,2,2,"33,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-13,1985,6,REG,1985_06_ATL_SEA,nfl-mick-luckhurst,Mick Luckhurst,ATL,SEA,2,2,4,4,"25,52,48,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-13,1985,6,REG,1985_06_CHI_SF,nfl-kevin-butler,Kevin Butler,CHI,SF,2,2,4,4,"34,38,27,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-13,1985,6,REG,1985_06_CLE_HOU,nfl-tony-zendejas,Tony Zendejas,HOU,CLE,0,0,2,2,"50,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
1985-10-13,1985,6,REG,1985_06_DEN_IND,nfl-rich-karlis,Rich Karlis,DEN,IND,0,1,3,5,"32,30,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150628/1985.pdf
