date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,fg_made_distances
1984-01-22,1983,4,POST,1983_POST_04_SB_WAS_LA,nfl-chris-bahr,Chris Bahr,LA,WAS,5,5,1,1,21
1984-01-22,1983,4,POST,1983_POST_04_SB_WAS_LA,nfl-mark-moseley,Mark Moseley,WAS,LA,0,1,1,2,24
1984-12-22,1984,1,POST,1984_POST_01_WC_LA_SEA,nfl-chris-bahr,Chris Bahr,LA,SEA,1,1,0,0,
1984-12-22,1984,1,POST,1984_POST_01_WC_LA_SEA,nfl-norm-johnson,Norm Johnson,SEA,LA,1,1,2,2,"35,44"
1984-12-23,1984,1,POST,1984_POST_01_WC_NYG_LA,nfl-ali-haji-sheikh,Ali Haji-Sheikh,NYG,LA,1,1,3,3,"37,39,36"
1984-12-23,1984,1,POST,1984_POST_01_WC_NYG_LA,nfl-mike-lansford,Mike Lansford,LA,NYG,1,1,2,2,"38,22"
1984-12-29,1984,2,POST,1984_POST_02_DIV_NYG_SF,nfl-ali-haji-sheikh,Ali Haji-Sheikh,NYG,SF,1,1,1,2,46
1984-12-29,1984,2,POST,1984_POST_02_DIV_NYG_SF,nfl-ray-wersching,Ray Wersching,SF,NYG,3,3,0,2,
1984-12-29,1984,2,POST,1984_POST_02_DIV_SEA_MIA,nfl-norm-johnson,Norm Johnson,SEA,MIA,1,1,1,2,27
1984-12-29,1984,2,POST,1984_POST_02_DIV_SEA_MIA,nfl-uwe-von-schamann,Uwe von Schamann,MIA,SEA,4,4,1,3,37
1984-12-30,1984,2,POST,1984_POST_02_DIV_CHI_WAS,nfl-bob-thomas,Bob Thomas,CHI,WAS,2,3,1,1,34
1984-12-30,1984,2,POST,1984_POST_02_DIV_CHI_WAS,nfl-mark-moseley,Mark Moseley,WAS,CHI,2,2,1,2,25
1984-12-30,1984,2,POST,1984_POST_02_DIV_PIT_DEN,nfl-gary-anderson,Gary Anderson,PIT,DEN,3,3,1,4,28
1984-12-30,1984,2,POST,1984_POST_02_DIV_PIT_DEN,nfl-rich-karlis,Rich Karlis,DEN,PIT,2,2,1,3,21
1985-01-06,1984,3,POST,1984_POST_03_CONF_CHI_SF,nfl-bob-thomas,Bob Thomas,CHI,SF,0,0,0,1,
1985-01-06,1984,3,POST,1984_POST_03_CONF_CHI_SF,nfl-ray-wersching,Ray Wersching,SF,CHI,2,2,3,3,"21,22,34"
1985-01-06,1984,3,POST,1984_POST_03_CONF_PIT_MIA,nfl-gary-anderson,Gary Anderson,PIT,MIA,4,4,0,1,
1985-01-06,1984,3,POST,1984_POST_03_CONF_PIT_MIA,nfl-uwe-von-schamann,Uwe von Schamann,MIA,PIT,6,6,1,2,26
1985-01-20,1984,4,POST,1984_POST_04_SB_MIA_SF,nfl-ray-wersching,Ray Wersching,SF,MIA,5,5,1,1,27
1985-01-20,1984,4,POST,1984_POST_04_SB_MIA_SF,nfl-uwe-von-schamann,Uwe von Schamann,MIA,SF,1,1,3,3,"37,31,30"
1985-12-28,1985,1,POST,1985_POST_01_WC_NE_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,NE,2,2,0,0,
1985-12-28,1985,1,POST,1985_POST_01_WC_NE_NYJ,nfl-tony-franklin-2,Tony Franklin,NE,NYJ,2,2,4,5,"33,41,20,26"
1985-12-29,1985,1,POST,1985_POST_01_WC_SF_NYG,nfl-eric-schubert,Eric Schubert,NYG,SF,2,2,1,4,47
1985-12-29,1985,1,POST,1985_POST_01_WC_SF_NYG,nfl-ray-wersching,Ray Wersching,SF,NYG,0,0,1,1,21
1986-01-04,1985,2,POST,1985_POST_02_DIV_CLE_MIA,nfl-fuad-reveiz,Fuad Reveiz,MIA,CLE,3,3,1,2,51
1986-01-04,1985,2,POST,1985_POST_02_DIV_CLE_MIA,nfl-matt-bahr,Matt Bahr,CLE,MIA,3,3,0,0,
1986-01-04,1985,2,POST,1985_POST_02_DIV_DAL_LA,nfl-mike-lansford,Mike Lansford,LA,DAL,2,2,2,2,"33,34"
1986-01-05,1985,2,POST,1985_POST_02_DIV_NE_LA,nfl-chris-bahr,Chris Bahr,LA,NE,2,2,2,3,"29,32"
1986-01-05,1985,2,POST,1985_POST_02_DIV_NE_LA,nfl-tony-franklin-2,Tony Franklin,NE,LA,3,3,2,2,"45,32"
1986-01-05,1985,2,POST,1985_POST_02_DIV_NYG_CHI,nfl-eric-schubert,Eric Schubert,NYG,CHI,0,0,0,1,
1986-01-05,1985,2,POST,1985_POST_02_DIV_NYG_CHI,nfl-kevin-butler,Kevin Butler,CHI,NYG,3,3,0,3,
1986-01-12,1985,3,POST,1985_POST_03_CONF_LA_CHI,nfl-kevin-butler,Kevin Butler,CHI,LA,3,3,1,1,34
1986-01-12,1985,3,POST,1985_POST_03_CONF_NE_MIA,nfl-fuad-reveiz,Fuad Reveiz,MIA,NE,2,2,0,1,
1986-01-12,1985,3,POST,1985_POST_03_CONF_NE_MIA,nfl-tony-franklin-2,Tony Franklin,NE,MIA,4,4,1,2,23
1986-01-26,1985,4,POST,1985_POST_04_SB_CHI_NE,nfl-kevin-butler,Kevin Butler,CHI,NE,5,5,3,3,"28,24,24"
1986-01-26,1985,4,POST,1985_POST_04_SB_CHI_NE,nfl-tony-franklin-2,Tony Franklin,NE,CHI,1,1,1,1,36
1986-12-28,1986,1,POST,1986_POST_01_WC_KC_NYJ,nfl-nick-lowery,Nick Lowery,KC,NYJ,1,2,0,0,
1986-12-28,1986,1,POST,1986_POST_01_WC_KC_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,KC,5,5,0,0,
1986-12-28,1986,1,POST,1986_POST_01_WC_LA_WAS,nfl-jess-atkinson,Jess Atkinson,WAS,LA,1,1,4,4,"25,20,38,19"
1986-12-28,1986,1,POST,1986_POST_01_WC_LA_WAS,nfl-mike-lansford,Mike Lansford,LA,WAS,1,1,0,1,
1987-01-03,1986,2,POST,1986_POST_02_DIV_NYJ_CLE,nfl-mark-moseley,Mark Moseley,CLE,NYJ,2,2,3,6,"38,22,27"
1987-01-03,1986,2,POST,1986_POST_02_DIV_NYJ_CLE,nfl-pat-leahy,Pat Leahy,NYJ,CLE,2,2,2,2,"46,37"
1987-01-03,1986,2,POST,1986_POST_02_DIV_WAS_CHI,nfl-jess-atkinson,Jess Atkinson,WAS,CHI,3,3,2,2,"35,25"
1987-01-03,1986,2,POST,1986_POST_02_DIV_WAS_CHI,nfl-kevin-butler,Kevin Butler,CHI,WAS,1,1,2,3,"23,41"
1987-01-04,1986,2,POST,1986_POST_02_DIV_NE_DEN,nfl-rich-karlis,Rich Karlis,DEN,NE,2,2,2,2,"27,22"
1987-01-04,1986,2,POST,1986_POST_02_DIV_NE_DEN,nfl-tony-franklin-2,Tony Franklin,NE,DEN,2,2,1,1,38
1987-01-04,1986,2,POST,1986_POST_02_DIV_SF_NYG,nfl-raul-allegre,Raul Allegre,NYG,SF,7,7,0,0,
1987-01-04,1986,2,POST,1986_POST_02_DIV_SF_NYG,nfl-ray-wersching,Ray Wersching,SF,NYG,0,0,1,1,26
1987-01-11,1986,3,POST,1986_POST_03_CONF_DEN_CLE,nfl-mark-moseley,Mark Moseley,CLE,DEN,2,2,2,2,"29,24"
1987-01-11,1986,3,POST,1986_POST_03_CONF_DEN_CLE,nfl-rich-karlis,Rich Karlis,DEN,CLE,2,2,3,3,"19,26,33"
1987-01-11,1986,3,POST,1986_POST_03_CONF_WAS_NYG,nfl-raul-allegre,Raul Allegre,NYG,WAS,2,2,1,1,47
1987-01-25,1986,4,POST,1986_POST_04_SB_DEN_NYG,nfl-raul-allegre,Raul Allegre,NYG,DEN,4,5,1,1,21
1987-01-25,1986,4,POST,1986_POST_04_SB_DEN_NYG,nfl-rich-karlis,Rich Karlis,DEN,NYG,2,2,2,4,"48,28"
1988-01-03,1987,1,POST,1987_POST_01_WC_MIN_NO,nfl-chuck-nelson,Chuck Nelson,MIN,NO,5,5,3,3,"42,32,19"
1988-01-03,1987,1,POST,1987_POST_01_WC_MIN_NO,nfl-morten-andersen,Morten Andersen,NO,MIN,1,1,1,1,40
1988-01-03,1987,1,POST,1987_POST_01_WC_SEA_HOU,nfl-norm-johnson,Norm Johnson,SEA,HOU,2,2,2,2,"33,41"
1988-01-03,1987,1,POST,1987_POST_01_WC_SEA_HOU,nfl-tony-zendejas,Tony Zendejas,HOU,SEA,2,2,3,5,"47,49,42"
1988-01-09,1987,2,POST,1987_POST_02_DIV_IND_CLE,nfl-dean-biasucci,Dean Biasucci,IND,CLE,3,3,0,0,
1988-01-09,1987,2,POST,1987_POST_02_DIV_IND_CLE,nfl-matt-bahr,Matt Bahr,CLE,IND,5,5,1,1,22
1988-01-09,1987,2,POST,1987_POST_02_DIV_MIN_SF,nfl-chuck-nelson,Chuck Nelson,MIN,SF,3,3,5,5,"21,23,40,46,23"
1988-01-09,1987,2,POST,1987_POST_02_DIV_MIN_SF,nfl-ray-wersching,Ray Wersching,SF,MIN,3,3,1,3,43
1988-01-10,1987,2,POST,1987_POST_02_DIV_HOU_DEN,nfl-rich-karlis,Rich Karlis,DEN,HOU,4,4,2,2,"43,23"
1988-01-10,1987,2,POST,1987_POST_02_DIV_HOU_DEN,nfl-tony-zendejas,Tony Zendejas,HOU,DEN,1,1,1,1,46
1988-01-10,1987,2,POST,1987_POST_02_DIV_WAS_CHI,nfl-ali-haji-sheikh,Ali Haji-Sheikh,WAS,CHI,3,3,0,0,
1988-01-10,1987,2,POST,1987_POST_02_DIV_WAS_CHI,nfl-kevin-butler,Kevin Butler,CHI,WAS,2,2,1,2,25
1988-01-17,1987,3,POST,1987_POST_03_CONF_CLE_DEN,nfl-matt-bahr,Matt Bahr,CLE,DEN,4,4,1,2,24
1988-01-17,1987,3,POST,1987_POST_03_CONF_CLE_DEN,nfl-rich-karlis,Rich Karlis,DEN,CLE,5,5,1,2,38
1988-01-17,1987,3,POST,1987_POST_03_CONF_MIN_WAS,nfl-ali-haji-sheikh,Ali Haji-Sheikh,WAS,MIN,2,2,1,3,28
1988-01-17,1987,3,POST,1987_POST_03_CONF_MIN_WAS,nfl-chuck-nelson,Chuck Nelson,MIN,WAS,1,1,1,1,18
1988-01-31,1987,4,POST,1987_POST_04_SB_WAS_DEN,nfl-ali-haji-sheikh,Ali Haji-Sheikh,WAS,DEN,6,6,0,1,
1988-01-31,1987,4,POST,1987_POST_04_SB_WAS_DEN,nfl-rich-karlis,Rich Karlis,DEN,WAS,1,1,1,2,24
1988-12-24,1988,1,POST,1988_POST_01_WC_HOU_CLE,nfl-matt-bahr,Matt Bahr,CLE,HOU,2,2,3,3,"33,26,28"
1988-12-24,1988,1,POST,1988_POST_01_WC_HOU_CLE,nfl-tony-zendejas,Tony Zendejas,HOU,CLE,3,3,1,1,49
1988-12-26,1988,1,POST,1988_POST_01_WC_LA_MIN,nfl-chuck-nelson,Chuck Nelson,MIN,LA,4,4,0,1,
1988-12-26,1988,1,POST,1988_POST_01_WC_LA_MIN,nfl-mike-lansford,Mike Lansford,LA,MIN,2,2,1,2,43
1988-12-31,1988,2,POST,1988_POST_02_DIV_PHI_CHI,nfl-kevin-butler,Kevin Butler,CHI,PHI,2,2,2,4,"46,27"
1988-12-31,1988,2,POST,1988_POST_02_DIV_SEA_CIN,nfl-jim-breech,Jim Breech,CIN,SEA,3,3,0,0,
1988-12-31,1988,2,POST,1988_POST_02_DIV_SEA_CIN,nfl-norm-johnson,Norm Johnson,SEA,CIN,1,2,0,0,
1989-01-01,1988,2,POST,1988_POST_02_DIV_HOU_BUF,nfl-scott-norwood,Scott Norwood,BUF,HOU,2,2,1,3,27
1989-01-01,1988,2,POST,1988_POST_02_DIV_HOU_BUF,nfl-tony-zendejas,Tony Zendejas,HOU,BUF,1,1,1,3,35
1989-01-01,1988,2,POST,1988_POST_02_DIV_MIN_SF,nfl-chuck-nelson,Chuck Nelson,MIN,SF,0,1,1,1,47
1989-01-01,1988,2,POST,1988_POST_02_DIV_MIN_SF,nfl-mike-cofer,Mike Cofer,SF,MIN,4,5,0,1,
1989-01-08,1988,3,POST,1988_POST_03_CONF_BUF_CIN,nfl-jim-breech,Jim Breech,CIN,BUF,3,3,0,0,
1989-01-08,1988,3,POST,1988_POST_03_CONF_BUF_CIN,nfl-scott-norwood,Scott Norwood,BUF,CIN,1,1,1,2,39
1989-01-08,1988,3,POST,1988_POST_03_CONF_SF_CHI,nfl-kevin-butler,Kevin Butler,CHI,SF,0,0,1,1,25
1989-01-08,1988,3,POST,1988_POST_03_CONF_SF_CHI,nfl-mike-cofer,Mike Cofer,SF,CHI,4,4,0,0,
1989-01-22,1988,4,POST,1988_POST_04_SB_CIN_SF,nfl-jim-breech,Jim Breech,CIN,SF,1,1,3,3,"34,43,40"
1989-01-22,1988,4,POST,1988_POST_04_SB_CIN_SF,nfl-mike-cofer,Mike Cofer,SF,CIN,2,2,2,4,"41,32"
1989-12-31,1989,1,POST,1989_POST_01_WC_LA_PHI,nfl-mike-lansford,Mike Lansford,LA,PHI,3,3,0,1,
1989-12-31,1989,1,POST,1989_POST_01_WC_PIT_HOU,nfl-gary-anderson,Gary Anderson,PIT,HOU,2,2,4,4,"25,30,48,50"
1989-12-31,1989,1,POST,1989_POST_01_WC_PIT_HOU,nfl-tony-zendejas,Tony Zendejas,HOU,PIT,2,2,3,4,"26,35,26"
1990-01-06,1989,2,POST,1989_POST_02_DIV_BUF_CLE,nfl-matt-bahr,Matt Bahr,CLE,BUF,4,4,2,3,"45,47"
1990-01-06,1989,2,POST,1989_POST_02_DIV_BUF_CLE,nfl-scott-norwood,Scott Norwood,BUF,CLE,3,4,1,1,30
1990-01-06,1989,2,POST,1989_POST_02_DIV_MIN_SF,nfl-mike-cofer,Mike Cofer,SF,MIN,5,6,0,2,
1990-01-06,1989,2,POST,1989_POST_02_DIV_MIN_SF,nfl-rich-karlis,Rich Karlis,MIN,SF,1,1,2,2,"38,44"
1990-01-07,1989,2,POST,1989_POST_02_DIV_LA_NYG,nfl-mike-lansford,Mike Lansford,LA,NYG,1,1,2,2,"31,22"
1990-01-07,1989,2,POST,1989_POST_02_DIV_LA_NYG,nfl-raul-allegre,Raul Allegre,NYG,LA,1,1,2,2,"35,41"
1990-01-07,1989,2,POST,1989_POST_02_DIV_PIT_DEN,nfl-david-treadwell,David Treadwell,DEN,PIT,3,3,1,1,43
1990-01-07,1989,2,POST,1989_POST_02_DIV_PIT_DEN,nfl-gary-anderson,Gary Anderson,PIT,DEN,2,2,3,3,"32,35,32"
1990-01-14,1989,3,POST,1989_POST_03_CONF_CLE_DEN,nfl-david-treadwell,David Treadwell,DEN,CLE,4,4,3,4,"29,34,31"
1990-01-14,1989,3,POST,1989_POST_03_CONF_CLE_DEN,nfl-matt-bahr,Matt Bahr,CLE,DEN,3,3,0,0,
1990-01-14,1989,3,POST,1989_POST_03_CONF_LA_SF,nfl-mike-cofer,Mike Cofer,SF,LA,3,3,3,4,"28,36,25"
1990-01-14,1989,3,POST,1989_POST_03_CONF_LA_SF,nfl-mike-lansford,Mike Lansford,LA,SF,0,0,1,1,23
1990-01-28,1989,4,POST,1989_POST_04_SB_SF_DEN,nfl-david-treadwell,David Treadwell,DEN,SF,1,1,1,1,42
1990-01-28,1989,4,POST,1989_POST_04_SB_SF_DEN,nfl-mike-cofer,Mike Cofer,SF,DEN,7,8,0,0,
1991-01-05,1990,1,POST,1990_POST_01_WC_KC_MIA,nfl-nick-lowery,Nick Lowery,KC,MIA,1,1,3,4,"27,25,38"
1991-01-05,1990,1,POST,1990_POST_01_WC_KC_MIA,nfl-pete-stoyanovich,Pete Stoyanovich,MIA,KC,2,2,1,2,58
1991-01-05,1990,1,POST,1990_POST_01_WC_WAS_PHI,nfl-chip-lohmiller,Chip Lohmiller,WAS,PHI,2,2,2,2,"20,19"
1991-01-05,1990,1,POST,1990_POST_01_WC_WAS_PHI,nfl-roger-ruzek,Roger Ruzek,PHI,WAS,0,0,2,2,"37,28"
1991-01-06,1990,1,POST,1990_POST_01_WC_HOU_CIN,nfl-jim-breech,Jim Breech,CIN,HOU,5,5,2,2,"27,30"
1991-01-06,1990,1,POST,1990_POST_01_WC_HOU_CIN,nfl-teddy-garcia,Teddy Garcia,HOU,CIN,2,2,0,0,
1991-01-06,1990,1,POST,1990_POST_01_WC_NO_CHI,nfl-kevin-butler,Kevin Butler,CHI,NO,1,1,3,4,"19,22,21"
1991-01-06,1990,1,POST,1990_POST_01_WC_NO_CHI,nfl-morten-andersen,Morten Andersen,NO,CHI,0,0,2,4,"47,38"
1991-01-12,1990,2,POST,1990_POST_02_DIV_MIA_BUF,nfl-pete-stoyanovich,Pete Stoyanovich,MIA,BUF,4,4,2,2,"49,22"
1991-01-12,1990,2,POST,1990_POST_02_DIV_MIA_BUF,nfl-scott-norwood,Scott Norwood,BUF,MIA,5,5,3,3,"24,22,28"
1991-01-12,1990,2,POST,1990_POST_02_DIV_WAS_SF,nfl-chip-lohmiller,Chip Lohmiller,WAS,SF,1,1,1,1,44
1991-01-12,1990,2,POST,1990_POST_02_DIV_WAS_SF,nfl-mike-cofer,Mike Cofer,SF,WAS,4,4,0,0,
1991-01-13,1990,2,POST,1990_POST_02_DIV_CHI_NYG,nfl-kevin-butler,Kevin Butler,CHI,NYG,0,0,1,1,33
1991-01-13,1990,2,POST,1990_POST_02_DIV_CHI_NYG,nfl-matt-bahr,Matt Bahr,NYG,CHI,4,4,1,1,46
1991-01-13,1990,2,POST,1990_POST_02_DIV_CIN_LA,nfl-jeff-jaeger,Jeff Jaeger,LA,CIN,2,2,2,2,"49,25"
1991-01-13,1990,2,POST,1990_POST_02_DIV_CIN_LA,nfl-jim-breech,Jim Breech,CIN,LA,1,1,1,1,27
1991-01-20,1990,3,POST,1990_POST_03_CONF_LA_BUF,nfl-jeff-jaeger,Jeff Jaeger,LA,BUF,0,0,1,1,41
1991-01-20,1990,3,POST,1990_POST_03_CONF_LA_BUF,nfl-scott-norwood,Scott Norwood,BUF,LA,6,7,1,2,39
1991-01-20,1990,3,POST,1990_POST_03_CONF_NYG_SF,nfl-matt-bahr,Matt Bahr,NYG,SF,0,0,5,6,"28,42,46,38,42"
1991-01-20,1990,3,POST,1990_POST_03_CONF_NYG_SF,nfl-mike-cofer,Mike Cofer,SF,NYG,1,1,2,2,"47,35"
1991-01-27,1990,4,POST,1990_POST_04_SB_BUF_NYG,nfl-matt-bahr,Matt Bahr,NYG,BUF,2,2,2,2,"28,21"
1991-01-27,1990,4,POST,1990_POST_04_SB_BUF_NYG,nfl-scott-norwood,Scott Norwood,BUF,NYG,2,2,1,2,23
1991-12-28,1991,1,POST,1991_POST_01_WC_ATL_NO,nfl-morten-andersen,Morten Andersen,NO,ATL,2,2,2,2,"45,35"
1991-12-28,1991,1,POST,1991_POST_01_WC_ATL_NO,nfl-norm-johnson,Norm Johnson,ATL,NO,3,3,2,3,"44,36"
1991-12-28,1991,1,POST,1991_POST_01_WC_LA_KC,nfl-jeff-jaeger,Jeff Jaeger,LA,KC,0,0,2,2,"32,26"
1991-12-28,1991,1,POST,1991_POST_01_WC_LA_KC,nfl-nick-lowery,Nick Lowery,KC,LA,1,1,1,3,18
1991-12-29,1991,1,POST,1991_POST_01_WC_DAL_CHI,nfl-ken-willis,Ken Willis,DAL,CHI,2,2,1,3,27
1991-12-29,1991,1,POST,1991_POST_01_WC_DAL_CHI,nfl-kevin-butler,Kevin Butler,CHI,DAL,1,1,2,2,"19,43"
1991-12-29,1991,1,POST,1991_POST_01_WC_NYJ_HOU,nfl-al-del-greco,Al Del Greco,HOU,NYJ,2,2,1,2,53
