date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,long_made_fg,source_url,reason
1970-12-13,1970,13,REG,1970_13_PIT_ATL,nfl-ken-vinyard,Ken Vinyard,ATL,PIT,3,3,2,3,35,https://www.nfl.com/players/ken-vinyard/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-14,1970,13,REG,1970_13_DET_LA,nfl-david-ray,David Ray,LA,DET,2,2,3,4,29,https://www.nfl.com/players/david-ray/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-19,1970,14,REG,1970_14_NYJ_BAL,nfl-jim-turner-2,Jim Turner,NYJ,BAL,2,2,2,2,29,https://www.nfl.com/players/jim-turner-2/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-20,1970,14,REG,1970_14_CLE_DEN,nfl-bobby-howfield,Bobby Howfield,DEN,CLE,1,1,2,3,48,https://www.nfl.com/players/bobby-howfield/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-20,1970,14,REG,1970_14_CLE_DEN,nfl-don-cockroft,Don Cockroft,CLE,DEN,3,3,2,3,34,https://www.nfl.com/players/don-cockroft/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-20,1970,14,REG,1970_14_GB_DET,nfl-errol-mann,Errol Mann,DET,GB,2,2,2,4,50,https://www.nfl.com/players/errol-mann/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-20,1970,14,REG,1970_14_KC_SD,nfl-jan-stenerud,Jan Stenerud,KC,SD,1,1,2,2,37,https://www.nfl.com/players/jan-stenerud/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-20,1970,14,REG,1970_14_MIN_ATL,nfl-fred-cox,Fred Cox,MIN,ATL,4,4,3,4,40,https://www.nfl.com/players/fred-cox/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-20,1970,14,REG,1970_14_PIT_PHI,nfl-allan-watson,Allan Watson,PIT,PHI,2,2,2,4,21,https://www.nfl.com/players/allan-watson/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1970-12-20,1970,14,REG,1970_14_STL_WAS,nfl-jim-bakken,Jim Bakken,STL,WAS,3,3,2,3,45,https://www.nfl.com/players/jim-bakken/stats/logs/1970/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-19,1971,1,REG,1971_01_LA_NO,nfl-david-ray,David Ray,LA,NO,2,2,2,2,31,https://www.nfl.com/players/david-ray/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-19,1971,1,REG,1971_01_OAK_NE,nfl-charlie-gogolak,Charlie Gogolak,NE,OAK,2,2,2,2,46,https://www.nfl.com/players/charlie-gogolak/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-19,1971,1,REG,1971_01_PHI_CIN,nfl-horst-muhlmann,Horst Muhlmann,CIN,PHI,4,4,3,4,36,https://www.nfl.com/players/horst-muhlmann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-19,1971,1,REG,1971_01_PIT_CHI,nfl-roy-gerela,Roy Gerela,PIT,CHI,0,0,3,4,42,https://www.nfl.com/players/roy-gerela/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-19,1971,1,REG,1971_01_SF_ATL,nfl-bill-bell,Bill Bell,ATL,SF,2,2,2,3,23,https://www.nfl.com/players/bill-bell/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-20,1971,1,REG,1971_01_MIN_DET,nfl-errol-mann,Errol Mann,DET,MIN,1,1,2,7,36,https://www.nfl.com/players/errol-mann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-20,1971,1,REG,1971_01_MIN_DET,nfl-fred-cox,Fred Cox,MIN,DET,1,1,3,3,42,https://www.nfl.com/players/fred-cox/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-26,1971,2,REG,1971_02_ATL_LA,nfl-bill-bell,Bill Bell,ATL,LA,2,2,2,4,30,https://www.nfl.com/players/bill-bell/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-26,1971,2,REG,1971_02_ATL_LA,nfl-david-ray,David Ray,LA,ATL,2,2,2,2,47,https://www.nfl.com/players/david-ray/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-26,1971,2,REG,1971_02_CHI_MIN,nfl-mac-percival,Mac Percival,CHI,MIN,2,2,2,2,45,https://www.nfl.com/players/mac-percival/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-26,1971,2,REG,1971_02_DEN_GB,nfl-jim-turner-2,Jim Turner,DEN,GB,1,1,2,4,41,https://www.nfl.com/players/jim-turner-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-26,1971,2,REG,1971_02_DET_NE,nfl-errol-mann,Errol Mann,DET,NE,2,2,2,2,29,https://www.nfl.com/players/errol-mann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-26,1971,2,REG,1971_02_KC_HOU,nfl-jan-stenerud,Jan Stenerud,KC,HOU,2,2,2,3,43,https://www.nfl.com/players/jan-stenerud/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-26,1971,2,REG,1971_02_MIA_BUF,nfl-garo-yepremian,Garo Yepremian,MIA,BUF,2,2,5,6,48,https://www.nfl.com/players/garo-yepremian/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-09-26,1971,2,REG,1971_02_WAS_NYG,nfl-curt-knight,Curt Knight,WAS,NYG,3,3,3,4,52,https://www.nfl.com/players/curt-knight/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-03,1971,3,REG,1971_03_ATL_DET,nfl-errol-mann,Errol Mann,DET,ATL,5,5,2,2,18,https://www.nfl.com/players/errol-mann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-03,1971,3,REG,1971_03_KC_DEN,nfl-jan-stenerud,Jan Stenerud,KC,DEN,1,1,3,5,26,https://www.nfl.com/players/jan-stenerud/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-03,1971,3,REG,1971_03_NO_HOU,nfl-charlie-durkee,Charlie Durkee,NO,HOU,1,1,2,2,37,https://www.nfl.com/players/charlie-durkee/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-03,1971,3,REG,1971_03_NO_HOU,nfl-mark-moseley,Mark Moseley,HOU,NO,1,1,2,3,44,https://www.nfl.com/players/mark-moseley/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-03,1971,3,REG,1971_03_NYG_STL,nfl-jim-bakken,Jim Bakken,STL,NYG,2,2,2,2,22,https://www.nfl.com/players/jim-bakken/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-03,1971,3,REG,1971_03_WAS_DAL,nfl-curt-knight,Curt Knight,WAS,DAL,2,2,2,2,32,https://www.nfl.com/players/curt-knight/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-03,1971,3,REG,1971_03_WAS_DAL,nfl-mike-clark-2,Mike Clark,DAL,WAS,1,1,3,4,27,https://www.nfl.com/players/mike-clark-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-04,1971,3,REG,1971_03_OAK_CLE,nfl-don-cockroft,Don Cockroft,CLE,OAK,2,2,2,4,27,https://www.nfl.com/players/don-cockroft/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_HOU_WAS,nfl-curt-knight,Curt Knight,WAS,HOU,1,1,5,7,39,https://www.nfl.com/players/curt-knight/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_HOU_WAS,nfl-mark-moseley,Mark Moseley,HOU,WAS,1,1,2,3,42,https://www.nfl.com/players/mark-moseley/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_LA_SF,nfl-bruce-gossett,Bruce Gossett,SF,LA,1,1,2,4,33,https://www.nfl.com/players/bruce-gossett/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_LA_SF,nfl-david-ray,David Ray,LA,SF,2,2,2,3,14,https://www.nfl.com/players/david-ray/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_MIA_CIN,nfl-garo-yepremian,Garo Yepremian,MIA,CIN,2,2,3,3,36,https://www.nfl.com/players/garo-yepremian/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_MIA_CIN,nfl-horst-muhlmann,Horst Muhlmann,CIN,MIA,1,1,2,3,16,https://www.nfl.com/players/horst-muhlmann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_MIN_PHI,nfl-fred-cox,Fred Cox,MIN,PHI,1,1,2,4,17,https://www.nfl.com/players/fred-cox/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_OAK_DEN,nfl-jim-turner-2,Jim Turner,DEN,OAK,1,1,3,4,43,https://www.nfl.com/players/jim-turner-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_PIT_CLE,nfl-don-cockroft,Don Cockroft,CLE,PIT,3,3,2,2,25,https://www.nfl.com/players/don-cockroft/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-10,1971,4,REG,1971_04_STL_ATL,nfl-jim-bakken,Jim Bakken,STL,ATL,2,2,4,5,45,https://www.nfl.com/players/jim-bakken/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-11,1971,4,REG,1971_04_NYG_DAL,nfl-mike-clark-2,Mike Clark,DAL,NYG,2,2,2,3,42,https://www.nfl.com/players/mike-clark-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-11,1971,4,REG,1971_04_NYG_DAL,nfl-pete-gogolak,Pete Gogolak,NYG,DAL,1,1,2,2,35,https://www.nfl.com/players/pete-gogolak/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-17,1971,5,REG,1971_05_CHI_SF,nfl-bruce-gossett,Bruce Gossett,SF,CHI,1,1,2,3,15,https://www.nfl.com/players/bruce-gossett/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-17,1971,5,REG,1971_05_CLE_CIN,nfl-don-cockroft,Don Cockroft,CLE,CIN,3,3,2,3,35,https://www.nfl.com/players/don-cockroft/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-17,1971,5,REG,1971_05_NE_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,NE,5,5,2,3,42,https://www.nfl.com/players/garo-yepremian/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-17,1971,5,REG,1971_05_SD_DEN,nfl-dennis-partee,Dennis Partee,SD,DEN,1,1,3,4,41,https://www.nfl.com/players/dennis-partee/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-17,1971,5,REG,1971_05_SD_DEN,nfl-jim-turner-2,Jim Turner,DEN,SD,2,2,2,2,49,https://www.nfl.com/players/jim-turner-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-17,1971,5,REG,1971_05_STL_WAS,nfl-curt-knight,Curt Knight,WAS,STL,2,2,2,3,16,https://www.nfl.com/players/curt-knight/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-18,1971,5,REG,1971_05_PIT_KC,nfl-roy-gerela,Roy Gerela,PIT,KC,1,1,3,4,40,https://www.nfl.com/players/roy-gerela/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-23,1971,6,REG,1971_06_BUF_SD,nfl-dennis-partee,Dennis Partee,SD,BUF,2,2,2,2,10,https://www.nfl.com/players/dennis-partee/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_CHI_DET,nfl-errol-mann,Errol Mann,DET,CHI,2,2,3,3,49,https://www.nfl.com/players/errol-mann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_CIN_OAK,nfl-horst-muhlmann,Horst Muhlmann,CIN,OAK,3,3,2,3,36,https://www.nfl.com/players/horst-muhlmann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_DEN_CLE,nfl-jim-turner-2,Jim Turner,DEN,CLE,3,3,2,2,36,https://www.nfl.com/players/jim-turner-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_GB_LA,nfl-david-ray,David Ray,LA,GB,3,3,3,3,46,https://www.nfl.com/players/david-ray/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_HOU_PIT,nfl-roy-gerela,Roy Gerela,PIT,HOU,2,2,3,3,28,https://www.nfl.com/players/roy-gerela/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_MIA_NYJ,nfl-garo-yepremian,Garo Yepremian,MIA,NYJ,3,3,3,3,31,https://www.nfl.com/players/garo-yepremian/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_NE_DAL,nfl-mike-clark-2,Mike Clark,DAL,NE,5,5,3,4,17,https://www.nfl.com/players/mike-clark-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_NO_ATL,nfl-charlie-durkee,Charlie Durkee,NO,ATL,0,0,2,2,28,https://www.nfl.com/players/charlie-durkee/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_NYG_PHI,nfl-happy-feller,Happy Feller,PHI,NYG,2,2,3,5,30,https://www.nfl.com/players/happy-feller/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_SF_STL,nfl-bruce-gossett,Bruce Gossett,SF,STL,2,2,4,4,40,https://www.nfl.com/players/bruce-gossett/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_WAS_KC,nfl-curt-knight,Curt Knight,WAS,KC,2,2,2,4,33,https://www.nfl.com/players/curt-knight/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-24,1971,6,REG,1971_06_WAS_KC,nfl-jan-stenerud,Jan Stenerud,KC,WAS,3,3,2,3,39,https://www.nfl.com/players/jan-stenerud/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-31,1971,7,REG,1971_07_CIN_HOU,nfl-horst-muhlmann,Horst Muhlmann,CIN,HOU,0,0,2,4,46,https://www.nfl.com/players/horst-muhlmann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-31,1971,7,REG,1971_07_DAL_CHI,nfl-mac-percival,Mac Percival,CHI,DAL,1,1,3,4,44,https://www.nfl.com/players/mac-percival/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-31,1971,7,REG,1971_07_DEN_PHI,nfl-jim-turner-2,Jim Turner,DEN,PHI,1,1,3,3,42,https://www.nfl.com/players/jim-turner-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-31,1971,7,REG,1971_07_KC_OAK,nfl-jan-stenerud,Jan Stenerud,KC,OAK,2,2,2,3,37,https://www.nfl.com/players/jan-stenerud/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-31,1971,7,REG,1971_07_MIA_LA,nfl-garo-yepremian,Garo Yepremian,MIA,LA,2,2,2,3,40,https://www.nfl.com/players/garo-yepremian/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-10-31,1971,7,REG,1971_07_NE_SF,nfl-bruce-gossett,Bruce Gossett,SF,NE,3,3,2,3,41,https://www.nfl.com/players/bruce-gossett/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_ATL_CIN,nfl-horst-muhlmann,Horst Muhlmann,CIN,ATL,0,0,2,3,51,https://www.nfl.com/players/horst-muhlmann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_BUF_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,BUF,4,4,2,2,38,https://www.nfl.com/players/garo-yepremian/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_CLE_PIT,nfl-roy-gerela,Roy Gerela,PIT,CLE,2,2,4,6,45,https://www.nfl.com/players/roy-gerela/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_DAL_STL,nfl-jim-bakken,Jim Bakken,STL,DAL,1,1,2,3,41,https://www.nfl.com/players/jim-bakken/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_DAL_STL,nfl-toni-fritsch,Toni Fritsch,DAL,STL,0,0,3,4,27,https://www.nfl.com/players/toni-fritsch/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_DET_DEN,nfl-jim-turner-2,Jim Turner,DEN,DET,2,2,2,3,40,https://www.nfl.com/players/jim-turner-2/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_HOU_NE,nfl-mark-moseley,Mark Moseley,HOU,NE,2,2,2,3,41,https://www.nfl.com/players/mark-moseley/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_KC_NYJ,nfl-bobby-howfield,Bobby Howfield,NYJ,KC,1,1,2,2,39,https://www.nfl.com/players/bobby-howfield/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_SF_MIN,nfl-bruce-gossett,Bruce Gossett,SF,MIN,1,1,2,3,44,https://www.nfl.com/players/bruce-gossett/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-07,1971,8,REG,1971_08_SF_MIN,nfl-fred-cox,Fred Cox,MIN,SF,0,0,3,3,27,https://www.nfl.com/players/fred-cox/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-14,1971,9,REG,1971_09_BUF_NE,nfl-john-leypoldt,John Leypoldt,BUF,NE,3,3,4,4,48,https://www.nfl.com/players/john-leypoldt/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-14,1971,9,REG,1971_09_CLE_KC,nfl-jan-stenerud,Jan Stenerud,KC,CLE,1,1,2,2,27,https://www.nfl.com/players/jan-stenerud/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-14,1971,9,REG,1971_09_LA_DET,nfl-errol-mann,Errol Mann,DET,LA,1,1,2,4,37,https://www.nfl.com/players/errol-mann/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-14,1971,9,REG,1971_09_NO_SF,nfl-bruce-gossett,Bruce Gossett,SF,NO,1,1,2,4,37,https://www.nfl.com/players/bruce-gossett/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-14,1971,9,REG,1971_09_NO_SF,nfl-charlie-durkee,Charlie Durkee,NO,SF,2,3,2,2,38,https://www.nfl.com/players/charlie-durkee/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-14,1971,9,REG,1971_09_PHI_DAL,nfl-toni-fritsch,Toni Fritsch,DAL,PHI,2,2,2,4,46,https://www.nfl.com/players/toni-fritsch/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-14,1971,9,REG,1971_09_WAS_CHI,nfl-curt-knight,Curt Knight,WAS,CHI,0,0,5,6,37,https://www.nfl.com/players/curt-knight/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-14,1971,9,REG,1971_09_WAS_CHI,nfl-mac-percival,Mac Percival,CHI,WAS,0,0,3,5,42,https://www.nfl.com/players/mac-percival/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
1971-11-15,1971,9,REG,1971_09_STL_SD,nfl-dennis-partee,Dennis Partee,SD,STL,2,2,2,3,45,https://www.nfl.com/players/dennis-partee/stats/logs/1971/,NFL.com game log does not list every made FG distance for multi-FG games
